dv,varying_factor,held,level_a,mean_a,sd_a,n_a,level_b,mean_b,sd_b,n_b,experiment_id_a,experiment_id_b,noise_stratum,observed_effect,raw_mde,effect_to_mde_ratio,status
time_to_open,fault,"{'topology': 'FAN', 'window_type': 'CNT', 'threshold': '30', 'window_size': '5', 'wait': '30'}",fault=CRS,0.2972,0.0097313925005623,5,fault=LAT,3.2622,0.037771682514815184,5,FAN-CRS-CNT-T30-W5-D30,FAN-LAT-CNT-T30-W5-D30,main,-2.965,0.6689266961603422,4.432473718001064,POWERED
time_to_open,fault,"{'topology': 'FAN', 'window_type': 'CNT', 'threshold': '30', 'window_size': '5', 'wait': '5'}",fault=CRS,0.2868,0.00511859355682788,5,fault=LAT,3.2725999999999997,0.02780827215056692,5,FAN-CRS-CNT-T30-W5-D5,FAN-LAT-CNT-T30-W5-D5,main,-2.9858,0.6689266961603422,4.463568305972201,POWERED
time_to_open,fault,"{'topology': 'FAN', 'window_type': 'CNT', 'threshold': '50', 'window_size': '10', 'wait': '15'}",fault=CRS,0.3508,0.1069845783279067,5,fault=LAT,3.654,0.10731495701904753,5,FAN-CRS-CNT-T50-W10-D15,FAN-LAT-CNT-T50-W10-D15,main,-3.3032,0.6689266961603422,4.938059758954845,POWERED
time_to_open,fault,"{'topology': 'FAN', 'window_type': 'CNT', 'threshold': '50', 'window_size': '10', 'wait': '30'}",fault=CRS,0.295,0.006000000000000005,3,fault=LAT,3.6643999999999997,0.13168067436036318,5,FAN-CRS-CNT-T50-W10-D30,FAN-LAT-CNT-T50-W10-D30,main,-3.3693999999999997,0.6093459778325645,5.529535145181249,POWERED
time_to_open,fault,"{'topology': 'FAN', 'window_type': 'CNT', 'threshold': '50', 'window_size': '10', 'wait': '5'}",fault=CRS,0.38166666666666665,0.1475138411584938,3,fault=LAT,3.692,0.0986534337973089,5,FAN-CRS-CNT-T50-W10-D5,FAN-LAT-CNT-T50-W10-D5,main,-3.3103333333333333,0.6093459778325645,5.432600614035634,POWERED
time_to_open,fault,"{'topology': 'FAN', 'window_type': 'CNT', 'threshold': '50', 'window_size': '20', 'wait': '15'}",fault=CRS,0.556,0.03517101079013792,3,fault=LAT,6.654333333333333,0.025026652459594536,3,FAN-CRS-CNT-T50-W20-D15,FAN-LAT-CNT-T50-W20-D15,main,-6.098333333333333,0.6088209573395158,10.016628468215703,POWERED
time_to_open,fault,"{'topology': 'FAN', 'window_type': 'CNT', 'threshold': '50', 'window_size': '20', 'wait': '30'}",fault=CRS,0.5486666666666667,0.008962886439832509,3,fault=LAT,6.7139999999999995,0.017521415467935304,3,FAN-CRS-CNT-T50-W20-D30,FAN-LAT-CNT-T50-W20-D30,main,-6.165333333333333,0.6088209573395158,10.126677242313074,POWERED
time_to_open,fault,"{'topology': 'FAN', 'window_type': 'CNT', 'threshold': '50', 'window_size': '20', 'wait': '5'}",fault=CRS,0.5413333333333333,0.011590225767142482,3,fault=LAT,6.706666666666667,0.031085902485424838,3,FAN-CRS-CNT-T50-W20-D5,FAN-LAT-CNT-T50-W20-D5,main,-6.165333333333334,0.6088209573395158,10.126677242313074,POWERED
time_to_open,fault,"{'topology': 'FAN', 'window_type': 'CNT', 'threshold': '50', 'window_size': '5', 'wait': '15'}",fault=CRS,0.29519999999999996,0.011233877335986905,5,fault=LAT,3.4284,0.0712481578709233,5,FAN-CRS-CNT-T50-W5-D15,FAN-LAT-CNT-T50-W5-D15,main,-3.1332,0.6689266961603422,4.683921299575357,POWERED
time_to_open,fault,"{'topology': 'FAN', 'window_type': 'CNT', 'threshold': '50', 'window_size': '5', 'wait': '30'}",fault=CRS,0.31,0.022538855339169307,3,fault=LAT,3.3808,0.10857117481173358,5,FAN-CRS-CNT-T50-W5-D30,FAN-LAT-CNT-T50-W5-D30,main,-3.0707999999999998,0.6093459778325645,5.039501550371751,POWERED
time_to_open,fault,"{'topology': 'FAN', 'window_type': 'CNT', 'threshold': '50', 'window_size': '5', 'wait': '5'}",fault=CRS,0.30066666666666664,0.021548395145192,3,fault=LAT,3.4956000000000005,0.019165072397462894,5,FAN-CRS-CNT-T50-W5-D5,FAN-LAT-CNT-T50-W5-D5,main,-3.194933333333334,0.6093459778325645,5.243217235465588,POWERED
time_to_open,fault,"{'topology': 'FAN', 'window_type': 'CNT', 'threshold': '70', 'window_size': '10', 'wait': '15'}",fault=CRS,0.546,0.012903487900563915,5,fault=LAT,6.3398,0.1053883295246677,5,FAN-CRS-CNT-T70-W10-D15,FAN-LAT-CNT-T70-W10-D15,main,-5.7938,0.6689266961603422,8.66133768207574,POWERED
time_to_open,fault,"{'topology': 'FAN', 'window_type': 'CNT', 'threshold': '70', 'window_size': '10', 'wait': '30'}",fault=CRS,0.5670000000000001,0.041581245772583555,3,fault=LAT,6.3132,0.10158592422181323,5,FAN-CRS-CNT-T70-W10-D30,FAN-LAT-CNT-T70-W10-D30,main,-5.7462,0.6093459778325645,9.430110658052026,POWERED
time_to_open,fault,"{'topology': 'FAN', 'window_type': 'CNT', 'threshold': '70', 'window_size': '10', 'wait': '5'}",fault=CRS,0.547,0.010583005244258372,3,fault=LAT,6.3676,0.09343607440384054,5,FAN-CRS-CNT-T70-W10-D5,FAN-LAT-CNT-T70-W10-D5,main,-5.820600000000001,0.6093459778325645,9.552208780804293,POWERED
time_to_open,fault,"{'topology': 'FAN', 'window_type': 'CNT', 'threshold': '70', 'window_size': '20', 'wait': '15'}",fault=CRS,0.8306666666666667,0.032347076117221665,3,fault=LAT,9.6494,0.07110063290857567,5,FAN-CRS-CNT-T70-W20-D15,FAN-LAT-CNT-T70-W20-D15,main,-8.818733333333334,0.6093459778325645,14.47245678834453,POWERED
time_to_open,fault,"{'topology': 'FAN', 'window_type': 'CNT', 'threshold': '70', 'window_size': '20', 'wait': '30'}",fault=CRS,0.7943333333333333,0.014011899704655814,3,fault=LAT,9.5992,0.04306042266397313,5,FAN-CRS-CNT-T70-W20-D30,FAN-LAT-CNT-T70-W20-D30,main,-8.804866666666666,0.6093459778325645,14.449700148978513,POWERED
time_to_open,fault,"{'topology': 'FAN', 'window_type': 'CNT', 'threshold': '70', 'window_size': '20', 'wait': '5'}",fault=CRS,0.7936666666666667,0.01950213663508006,3,fault=LAT,9.648666666666665,0.05310681061157137,3,FAN-CRS-CNT-T70-W20-D5,FAN-LAT-CNT-T70-W20-D5,main,-8.854999999999999,0.6088209573395158,14.544505890032806,POWERED
time_to_open,fault,"{'topology': 'FAN', 'window_type': 'CNT', 'threshold': '70', 'window_size': '5', 'wait': '15'}",fault=CRS,0.296,0.008031189202104513,5,fault=LAT,3.5123999999999995,0.032913523056640394,5,FAN-CRS-CNT-T70-W5-D15,FAN-LAT-CNT-T70-W5-D15,main,-3.2163999999999997,0.6689266961603422,4.808299651459906,POWERED
time_to_open,fault,"{'topology': 'FAN', 'window_type': 'CNT', 'threshold': '70', 'window_size': '5', 'wait': '30'}",fault=CRS,0.2913333333333333,0.0023094010767585054,3,fault=LAT,3.5314,0.04668297334146576,5,FAN-CRS-CNT-T70-W5-D30,FAN-LAT-CNT-T70-W5-D30,main,-3.240066666666667,0.6093459778325645,5.3172857203251604,POWERED
